"PTNR_REGIONAL_MASTER_CD","YEARWEEK","TOTAL_SALES"
50000031,202006,763303.1899999981
50000031,202007,625441.1299999995
50000031,202008,553542.6600000006
50000031,202009,539386.7399999994
50000031,202010,186540.46000000002
50000031,202011,186540.46000000014
50000031,202012,186540.4600000001
50000031,202013,101616.95999999995
50000031,202014,152568.56
50000031,202015,169433.60000000006
50000031,202016,167931.96999999968
50000031,202017,207831.12999999954
50000031,202018,306030.17999999947
50000031,202019,260172.85999999984
50000031,202020,275437.65999999986
50000031,202021,272321.9800000003
50000031,202022,362813.23000000004
50000031,202023,581236.2600000029
50000031,202024,521948.65
50000031,202025,506340.7800000015
50000031,202026,423613.7100000009
50000031,202027,528484.3000000021
50000031,202028,518823.85000000196
50000031,202029,501338.2800000014
50000031,202030,516870.6600000021
50000031,202031,506232.5799999996
50000031,202032,510813.24999999866
50000031,202033,497311.64999999857
50000031,202034,501464.4099999993
50000031,202035,506388.1099999957
50000031,202036,668273.0899999997
50000031,202037,664619.0199999986
50000031,202038,662917.9999999987
50000031,202039,678978.1000000002
50000031,202040,831082.4000000024
50000031,202041,833543.0900000002
50000031,202042,861541.1000000002
50000031,202043,957185.490000004
50000031,202044,805237.169999997
50000031,202045,866754.3100000008
50000031,202046,1028736.3599999935
50000031,202047,1209687.6099999945
50000031,202048,893070.5099999924
50000031,202049,818999.6299999973
50000031,202050,795334.580000003
50000031,202051,819122.5100000009
50000031,202052,820514.1999999989
50000031,202101,727532.3800000002
50000031,202102,807032.890000023
50000031,202103,732779.6800000016
50000031,202104,747474.3400000029
50000031,202105,690342.7999999969
50000031,202106,601161.37
50000031,202107,595734.8799999995
50000031,202108,629561.5799999998
50000031,202109,641028.6399999998
50000031,202110,665283.4099999976
50000031,202111,650039.2599999998
50000031,202112,668221.2299999978
50000031,202113,623564.7799999957
50000031,202114,746533.9299999964
50000031,202115,744720.2199999999
50000031,202116,576785.6799999976
50000031,202117,658920.54
50000031,202118,466340.6600000024
50000031,202119,476241.69999999914
50000031,202120,442534.83000000106
50000031,202121,449388.130000001
50000031,202122,490622.000000001
50000031,202123,685056.2099999995
50000031,202124,563432.5199999972
50000031,202125,543697.7799999997
50000031,202126,529846.2799999979
50000031,202127,611053.4600000007
50000031,202128,593942.6600000011
50000031,202129,621301.8199999997
50000031,202130,633956.6500000001
50000031,202131,523350.0899999993
50000031,202132,496302.73000000126
50000031,202133,491555.5500000008
50000031,202134,517570.71999999986
50000031,202135,523195.5299999989
50000031,202136,660269.9299999994
50000031,202137,683629.5899999996
50000031,202138,680148.77
50000031,202139,729225.0800000007
50000031,202140,643074.4599999991
50000031,202141,663038.0899999979
50000031,202142,653338.5500000012
50000031,202143,749118.98
50000031,202144,701411.5099999988
50000031,202145,821712.7999999939
50000031,202146,973880.6299999938
50000031,202147,1251416.6099999957
50000031,202148,866246.3499999959
50000031,202149,717771.0899999986
50000031,202150,685580.0300000001
50000031,202151,690462.0800000002
50000031,202152,750685.4500000015
50000031,202201,740379.1300000023
50000031,202202,746164.0200000013
50000031,202203,747121.9099999999
50000031,202204,705711.34
50000031,202205,673966.039999999
50000031,202206,635691.3400000005
50000031,202207,639208.45
50000031,202208,608849.1300000005
50000031,202209,625256.529999999
50000031,202210,711645.7600000004
50000031,202211,764316.4400000015
50000031,202212,771185.1100000005
50000031,202213,756053.9100000001
50000031,202214,786177.7800000005
50000031,202215,802412.1700000003
50000031,202216,750908.8700000006
50000031,202217,847118.3800000013
50000031,202218,759620.4499999995
50000031,202219,733569.39
50000031,202220,775876.3900000001
50000031,202221,770763.6399999997
50000031,202222,774249.5599999996
50000031,202223,845988.340000001
50000031,202224,831349.1200000001
50000031,202225,1024325.5000000019
50000031,202226,942635.6300000066
50000031,202227,909971.7500000012
50000031,202228,902999.9900000012
50000031,202229,883082.95
50000031,202230,898169.4799999989
50000031,202231,750584.5399999993
50000031,202232,738088.7500000003
50000031,202233,717361.8999999992
50000031,202234,739021.4100000057
50000031,202235,744652.4799999986
50000031,202236,804528.9799999993
50000031,202237,840045.2599999994
50000031,202238,764499.3699999996
50000031,202239,767782.9099999995
50000031,202240,866803.0399999992
50000031,202241,863512.98
50000031,202242,884100.780000001
50000031,202243,1004274.7800000012
50000031,202244,939548.1000000013
50000031,202245,987933.4500000012
50000031,202246,1134469.450000002
50000031,202247,1495350.4000000115
50000031,202248,989183.0899999981
50000031,202249,965617.1899999952
50000031,202250,958260.0499999996
50000031,202251,972850.6999999996
50000031,202252,1108287.910000007
50000031,202301,1084349.6399999994
50000031,202302,1045082.7200000004
50000031,202303,1147895.8599999968
50000031,202304,994102.5499999986
50000031,202305,882979.7999999996
50000031,202306,887672.999999999
50000031,202307,880938.5999999995
50000031,202308,903514.2099999997
50000031,202309,917753.0999999999
50000031,202310,1078735.4500000002
50000031,202311,1023802.3399999992
50000031,202312,1011818.9800000004
50000031,202313,1087612.8499999994
50000031,202314,1008871.5499999998
50000031,202315,1064791.3999999992
50000031,202316,928860.8200000002
50000031,202317,1012901.3800000022
50000031,202318,836271.4500000004
50000031,202319,748227.8199999993
50000031,202320,794782.4599999989
50000031,202321,809600.1299999987
50000031,202322,782028.939999999
50000031,202323,1183329.6400000006
50000031,202324,1177166.830000001
50000031,202325,1214184.5600000003
50000031,202326,1172735.7299999953
50000031,202327,977451.5300000119
50000031,202328,1001360.8599999989
50000031,202329,990865.4000000003
50000031,202330,1001053.4299999985
50000031,202331,967471.109999999
50000031,202332,975263.7500000027
50000031,202333,937511.4999999999
50000031,202334,930495.8999999999
50000031,202335,878326.7599999991
50000031,202336,1046350.6900000002
50000031,202337,1160083.66
50000031,202338,1153757.6100000008
50000031,202339,1121644.5299999993
50000031,202340,1055303.37
50000031,202341,1031622.9000000003
50000031,202342,1094072.4699999993
50000031,202343,1231438.299999997
50000031,202344,1001918.8000000004
50000031,202345,1022094.73
50000031,202346,1081117.9800000081
50000031,202347,1586218.9300000034
50000031,202348,1174252.2599999998
50000031,202349,1026180.4600000016
50000031,202350,1029713.6399999992
50000031,202351,1117242.6300000022
50000031,202352,1106692.6300000008
50000031,202353,945239.9300000002
50000031,202401,998518.4699999995
50000031,202402,1136088.35
50000031,202403,964424.4400000003
50000031,202404,949773.3899999999
50000031,202405,917445.8199999996
50000031,202406,887485.9000000004
50000031,202407,874315.02
50000031,202408,981074.2499999993
50000031,202409,945309.0899999988
50000031,202410,1164.25
50000033,201749,119933.4099999986
50000033,201750,83607.87000000002
50000033,201751,85347.52999999939
50000033,201752,93379.11999999931
50000033,201753,92898.29999999878
50000033,201801,105252.83999999933
50000033,201802,121444.34999999813
50000033,201803,112177.19999999882
50000033,201804,119657.27999999783
50000033,201805,100529.47999999902
50000033,201806,108686.35999999876
50000033,201807,127516.74999999712
50000033,201808,147110.13999999716
50000033,201809,150229.2999999955
50000033,201810,114575.22999999723
50000033,201811,107294.61999999883
50000033,201812,127120.22999999834
50000033,201813,133005.12999999756
50000033,201814,126844.31999999749
50000033,201815,111567.22999999856
50000033,201816,122607.4099999945
50000033,201817,133126.4299999965
50000033,201818,121670.60999999713
50000033,201819,112616.44999999751
50000033,201820,126329.55999999755
50000033,201821,131227.1099999975
50000033,201822,157840.3300000035
50000033,201823,166506.5800000016
50000033,201824,157588.8700000008
50000033,201825,191025.17000000097
50000033,201826,181587.0300000017
50000033,201827,153550.46999999767
50000033,201828,151609.19999999626
50000033,201829,137709.59999999797
50000033,201830,133279.7199999979
50000033,201831,116497.75999999828
50000033,201832,109221.71999999936
50000033,201833,110216.63999999792
50000033,201834,129528.31999999666
50000033,201835,114164.50999999733
50000033,201836,118094.16999999732
50000033,201837,120310.44999999789
50000033,201838,134335.5300000001
50000033,201839,130436.850000003
50000033,201840,112032.16000000224
50000033,201841,118340.22000000237
50000033,201842,125466.26000000289
50000033,201843,123531.60000000228
50000033,201844,128364.07000000162
50000033,201845,137150.42000000292
50000033,201846,155184.80000000336
50000033,201847,167016.71000000305
50000033,201848,176058.7000000003
50000033,201849,111899.27000000082
50000033,201850,107718.03
50000033,201851,119398.58000000077
50000033,201852,117615.300000001
50000033,201901,121046.53999999622
50000033,201902,131141.2199999944
50000033,201903,125289.18999999485
50000033,201904,123680.48999999494
50000033,201905,127236.90999999482
50000033,201906,115393.52999999624
50000033,201907,117410.94999999579
50000033,201908,121506.94999999751
50000033,201909,117713.81999999678
50000033,201910,121846.72999999666
50000033,201911,137007.18999999546
50000033,201912,136023.89999999307
50000033,201913,140107.1199999952
50000033,201914,106548.29999999779
50000033,201915,104689.8199999974
50000033,201916,126516.60999999732
50000033,201917,139983.40999999383
50000033,201918,126542.19999999522
50000033,201919,131297.64999999414
50000033,201920,126234.8099999952
50000033,201921,123271.30999999435
50000033,201922,156392.53999999398
50000033,201923,158070.29999999274
50000033,201924,163949.349999996
50000033,201925,174503.88999999722
50000033,201926,170039.1799999975
50000033,201927,153130.50999999943
50000033,201928,129537.94999999949
50000033,201929,120821.43000000039
50000033,201930,125761.7900000006
50000033,201931,111179.14000000089
50000033,201932,121022.84000000019
50000033,201933,126882.23000000045
50000033,201934,132430.97000000044
50000033,201935,130854.4100000002
50000033,201936,123275.22000000047
50000033,201937,122011.10000000031
50000033,201938,129312.38000000003
50000033,201939,123154.52000000015
50000033,201940,107103.23000000043
50000033,201941,111027.11000000054
50000033,201942,114901.05000000072
50000033,201943,120745.21000000012
50000033,201944,118686.34000000017
50000033,201945,122398.22000000015
50000033,201946,142739.91999999975
50000033,201947,161657.68999999904
50000033,201948,183486.51999999082
50000033,201949,117630.3699999964
50000033,201950,102870.49999999927
50000033,201951,96074.77999999926
50000033,201952,111342.4899999963
50000033,202001,112035.9199999971
50000033,202002,109992.50999999983
50000033,202003,100159.2899999998
50000033,202004,100780.47999999997
50000033,202005,80143.81999999883
50000033,202006,79643.60999999888
50000033,202007,31193.869999999763
50000033,202008,8478.470000000007
50000033,202009,4990.879999999997
50000033,202010,4045.38
50000033,202011,3204.050000000002
50000033,202012,4163.330000000001
50000033,202013,6573.970000000004
50000033,202014,5355.830000000005
50000033,202015,8257.660000000002
50000033,202016,10205.020000000017
50000033,202017,18116.800000000036
50000033,202018,14883.319999999962
50000033,202019,16129.389999999892
50000033,202020,18190.88999999984
50000033,202021,23833.479999999756
50000033,202022,41361.15999999936
50000033,202023,55613.59999999953
50000033,202024,69023.91999999917
50000033,202025,86907.74000000115
50000033,202026,77557.76999999912
50000033,202027,73889.36999999922
50000033,202028,70049.48999999916
50000033,202029,69499.95999999912
50000033,202030,62113.86999999918
50000033,202031,68825.33000000127
50000033,202032,63956.19000000124
50000033,202033,58243.87000000036
50000033,202034,52724.360000000896
50000033,202035,48013.59000000049
50000033,202036,48677.38000000042
