"PTNR_REGIONAL_MASTER_CD","YEARWEEK","SALESLOCALCURRENCY"
50000029,202109,326206.0
50000029,202110,416006.0
50000029,202111,255045.0
50000029,202112,201123.0
50000029,202113,378455.0
50000029,202114,328726.0
50000029,202115,383195.0
50000029,202116,403958.0
50000029,202117,610969.0
50000029,202118,839776.0
50000029,202119,844861.0
50000029,202120,1341678.0
50000029,202121,1441818.0
50000029,202122,1839308.0
50000029,202123,2037755.0
50000029,202124,2476597.0
50000029,202125,3048326.0
50000029,202126,3140410.0
50000029,202127,2768060.0
50000029,202128,2554449.0
50000029,202129,2520612.0
50000029,202130,2143231.0
50000029,202131,1690042.0
50000029,202132,1360829.92
50000029,202133,1675559.0
50000029,202134,1895376.0
50000029,202135,2090598.0
50000029,202136,1713087.0
50000029,202137,2172517.0
50000029,202138,2354565.0
50000029,202139,2354565.0
50000029,202140,2419702.0
50000029,202141,2381218.0
50000029,202142,2213492.0
50000029,202143,2181988.0
50000029,202144,2173496.0
50000029,202145,1980214.0
50000029,202146,2226337.0
50000029,202147,2308202.0
50000029,202148,1683936.0
50000029,202149,2135057.0
50000029,202150,1371015.0
50000029,202151,1249116.0
50000029,202152,1144029.0
50000029,202201,1376432.0
50000029,202202,1623570.0
50000029,202203,2070383.0
50000029,202204,1796751.0
50000029,202205,2177188.0
50000029,202206,2061011.0
50000029,202207,2019202.0
50000029,202208,1852380.0
50000029,202209,2023123.0
50000029,202210,2807121.0
50000029,202211,3556823.0
50000029,202212,2882959.0
50000029,202213,2615595.0
50000029,202214,3021861.0
50000029,202215,1651970.37
50000029,202216,3043254.0
50000029,202217,3480154.0
50000029,202218,4156101.0
50000029,202219,4679795.0
50000029,202220,4103970.0
50000029,202221,3426421.0
50000029,202222,3188307.0
50000029,202223,3395874.0
50000029,202224,3450373.0
50000029,202225,4094176.0
50000029,202226,4695835.0
50000029,202227,4568135.0
50000029,202228,4099962.0
50000029,202229,3618940.0
50000029,202230,3058266.0
50000029,202231,3161053.0
50000029,202232,2963646.0
50000029,202233,2818919.0
50000029,202234,2791143.0
50000029,202235,3088831.0
50000029,202236,3053211.0
50000029,202237,3031825.0
50000029,202238,3798568.0
50000029,202239,3879817.0
50000029,202240,3223944.0
50000029,202241,3187462.0
50000029,202242,3182227.0
50000029,202243,3370942.0
50000029,202244,3581054.0
50000029,202245,3378073.0
50000029,202246,4405642.0
50000029,202247,4624494.0
50000029,202248,2080536.0
50000029,202249,3590389.0
50000029,202250,2672300.0
50000029,202251,2740498.0
50000029,202252,3073670.0
50000029,202301,2842314.0
50000029,202302,2937657.0
50000029,202303,4250631.0
50000029,202304,3819150.0
50000029,202305,3968171.0
50000029,202306,3076843.0
50000029,202307,3226519.0
50000029,202308,3340846.0
50000029,202309,3896941.0
50000029,202310,5061498.0
50000029,202311,5152669.0
50000029,202312,3989025.0
50000029,202313,4704031.0
50000029,202314,4301676.0
50000029,202315,4403181.0
50000029,202316,4599872.0
50000029,202317,5132287.0
50000029,202318,5586826.0
50000029,202319,6421775.0
50000029,202320,6632669.0
50000029,202321,5574124.0
50000029,202322,5226526.0
50000029,202323,5258572.0
50000029,202324,4971474.0
50000029,202325,5300881.0
50000029,202326,4999673.0
50000029,202327,5918354.0
50000029,202328,5758713.0
50000029,202329,4863719.0
50000029,202330,3662946.0
50000029,202331,3417783.0
50000029,202332,3438270.0
50000029,202333,3479416.0
50000029,202334,3169744.0
50000029,202335,3426140.0
50000029,202336,3738724.0
50000029,202337,4810068.0
50000029,202338,4500979.0
50000029,202339,4872991.0
50000029,202340,4059341.0
50000029,202341,3372809.0
50000029,202342,3845644.0
50000029,202343,3383966.0
50000029,202344,3757628.0
50000029,202345,4341502.0
50000029,202346,4878012.0
50000029,202347,5384860.0
50000029,202348,2989559.0
50000029,202349,329720.0
50000029,202350,2860264.0
50000029,202351,2730561.0
50000029,202352,2317492.0
50000029,202353,2586487.0
50000029,202401,2699581.0
50000029,202402,3489039.0
50000029,202403,3310224.0
50000029,202404,2945127.0
50000029,202405,3264729.0
50000029,202406,2966354.0
50000029,202407,3614396.0
50000029,202408,4216785.0
50000029,202409,3733101.0
50000031,201749,2908724.7299999986
50000031,201750,2238394.9399999785
50000031,201751,2473443.090000001
50000031,201752,2111762.6099999906
50000031,201753,2378901.499999984
50000031,201801,2497090.9499999783
50000031,201802,2126230.509999986
50000031,201803,2162488.799999971
50000031,201804,2062202.3899999904
50000031,201805,1663462.4100000155
50000031,201806,2039717.6999999941
50000031,201807,2151846.4200000037
50000031,201808,2657086.159999992
50000031,201809,2464417.6200000066
50000031,201810,2524204.189999973
50000031,201811,2609018.369999964
50000031,201812,2572342.009999991
50000031,201813,2582180.30999997
50000031,201814,2578133.0899999645
50000031,201815,2351645.339999989
50000031,201816,2533906.4999999763
50000031,201817,2502633.139999963
50000031,201818,2338329.479999967
50000031,201819,2323324.109999965
50000031,201820,2432909.3699999913
50000031,201821,2416297.559999966
50000031,201822,3099830.800000007
50000031,201823,3428621.0999999344
50000031,201824,4621549.540000033
50000031,201825,4177434.239999973
50000031,201826,3057874.4599999697
50000031,201827,2842105.2599999914
50000031,201828,2884734.8499999377
50000031,201829,2814827.4699999606
50000031,201830,3365322.009999936
50000031,201831,2214709.310000003
50000031,201832,2411275.439999967
50000031,201833,2640567.7299999977
50000031,201834,2518873.3500000173
50000031,201835,3090784.4099999997
50000031,201836,2754430.359999992
50000031,201837,2942929.2899999917
50000031,201838,3241187.3899999317
50000031,201839,3173119.089999917
50000031,201840,3324644.9699999616
50000031,201841,3808429.3899999536
50000031,201842,3828654.559999979
50000031,201843,2814636.25999995
50000031,201844,3553473.9599999436
50000031,201845,3656829.2099999664
50000031,201846,4962144.709999986
50000031,201847,4630794.159999969
50000031,201848,4352896.869999958
50000031,201849,3508694.069999935
50000031,201850,4039169.839999912
50000031,201851,3525657.9999999627
50000031,201852,2976794.669999934
50000031,201901,2622832.65999999
50000031,201902,3061446.239999993
50000031,201903,2647260.3699999945
50000031,201904,2705541.080000003
50000031,201905,2534937.8600000003
50000031,201906,2284663.2199999993
50000031,201907,2366296.469999994
50000031,201908,2258585.0799999926
50000031,201909,2390899.060000004
50000031,201910,2406273.0199999977
50000031,201911,3516592.780000001
50000031,201912,3106542.510000001
50000031,201913,2528000.419999995
50000031,201914,2974973.399999998
50000031,201915,2578526.460000002
50000031,201916,2522212.79
50000031,201917,2387440.020000002
50000031,201918,2499712.549999992
50000031,201919,2722368.4199999985
50000031,201920,3087659.090000012
50000031,201921,2933058.8600000055
50000031,201922,3110951.440000009
50000031,201923,1747309.1499999953
50000031,201924,3627100.609999988
50000031,201925,3846782.4800000237
50000031,201926,3510806.0000000955
50000031,201927,2700014.729999995
50000031,201928,2615035.840000034
50000031,201929,2550147.8099999987
50000031,201930,2565814.169999995
50000031,201931,2316545.2199999983
50000031,201932,2458026.4399999925
50000031,201933,2575622.9600000056
50000031,201934,2566745.1999999946
50000031,201935,2354950.7899999996
50000031,201936,2733928.8299999903
50000031,201937,3228719.1200000006
50000031,201938,2817249.4300000053
50000031,201939,3046808.7000000016
50000031,201940,2747984.229999996
50000031,201941,3095439.589999995
50000031,201942,3142083.7999999993
50000031,201943,2956849.7199999997
50000031,201944,3142050.990000021
50000031,201945,3579531.8299999973
50000031,201946,4508994.200000003
50000031,201947,4468902.650000015
50000031,201948,4059768.780000004
50000031,201949,3692356.619999995
50000031,201950,3796528.910000007
50000031,201951,3545688.1499999966
50000031,201952,2932664.3299999954
50000031,202001,3171869.489999999
50000031,202002,3687957.009999996
50000031,202003,3396593.389999999
50000031,202004,3308827.500000001
50000031,202005,2782575.5200000033
50000031,202006,2538856.919999993
50000031,202007,1508100.7999999989
50000031,202008,628714.5900000001
50000031,202009,546240.2799999994
50000031,202010,186946.67999999993
50000031,202011,186946.68000000017
50000031,202012,186946.68000000014
50000031,202013,102023.18000000001
50000031,202014,152903.32000000007
50000031,202015,168073.23000000016
50000031,202016,166366.25000000003
50000031,202017,205141.11
50000031,202018,297557.76000000007
50000031,202019,256915.97000000035
50000031,202020,359920.50000000035
50000031,202021,384807.5500000001
50000031,202022,480799.9900000003
50000031,202023,730688.1800000005
50000031,202024,740935.04
50000031,202025,889951.7900000003
50000031,202026,940620.0600000063
50000031,202027,1153804.6499999983
50000031,202028,1136373.0900000066
50000031,202029,848261.8100000061
50000031,202030,1087838.230000008
50000031,202031,1605463.029999998
50000031,202032,1526169.129999996
50000031,202033,1551684.8300000043
50000031,202034,1488843.8399999975
50000031,202035,1406508.41
50000031,202036,1571153.820000005
50000031,202037,1661728.6
50000031,202038,1566372.8100000059
50000031,202039,1588414.0500000077
50000031,202040,2368502.249999995
50000031,202041,1826745.3099999898
50000031,202042,1952103.6999999858
50000031,202043,1902536.3400000036
50000031,202044,2142251.460000007
50000031,202045,2197124.440000007
50000031,202046,3222288.020000008
50000031,202047,4118678.500000036
50000031,202048,2439061.9800000032
50000031,202049,2126133.929999999
50000031,202050,1612176.0400000028
50000031,202051,1674079.1199999982
50000031,202052,1637565.3099999947
50000031,202101,1606367.3399999947
50000031,202102,1791552.029999995
50000031,202103,1516720.1999999932
50000031,202104,1567588.4299999932
50000031,202105,5819494.700000074
50000031,202106,1479223.3699999964
50000031,202107,2100445.400000004
50000031,202108,4127694.2399999984
50000031,202109,5954279.060000015
50000031,202110,5618738.910000031
50000031,202111,4413270.869999994
50000031,202112,4886686.909999998
50000031,202113,3155611.809999999
50000031,202114,1553723.9200000002
50000031,202115,3553297.6399999987
50000031,202116,2848618.340000003
50000031,202117,2041702.6999999965
50000031,202118,1975324.289999995
50000031,202119,2050384.670000002
50000031,202120,1966869.4299999985
50000031,202121,1752008.029999998
50000031,202122,2179819.0100000114
50000031,202123,3044689.570000002
50000031,202124,2269391.340000001
50000031,202125,2886213.080000003
50000031,202126,2741291.580000003
50000031,202127,1850272.2699999926
50000031,202128,1691994.9500000025
50000031,202129,2009702.4099999901
50000031,202130,1842471.1399999931
50000031,202131,1693420.849999997
50000031,202132,1626167.3500000085
50000031,202133,1476247.4699999993
50000031,202134,1498261.430000003
50000031,202135,1205760.7099999972
50000031,202136,1547563.5699999973
50000031,202137,1607076.4999999995
50000031,202138,3353571.740000002
50000031,202139,4494319.130000012
50000031,202140,4933642.180000007
50000031,202141,5110634.890000004
50000031,202142,4671933.580000002
50000031,202143,5169286.029999995
50000031,202144,3118854.160000011
50000031,202145,4050748.999999994
50000031,202146,3829195.5599999996
50000031,202147,5967130.890000021
50000031,202148,3531813.8299999973
50000031,202149,2493471.7999999924
50000031,202150,2193280.820000018
50000031,202151,2011068.8299999977
50000031,202152,1958102.960000006
50000031,202201,1397924.660000001
50000031,202202,2041258.9799999963
50000031,202203,3794274.5199999968
50000031,202204,5254606.850000008
50000031,202205,5206140.679999971
50000031,202206,5510611.539999945
50000031,202207,5350733.240000002
50000031,202208,5490223.660000005
50000031,202209,5340045.899999994
50000031,202210,7006246.050000001
50000031,202211,7968332.679999985
50000031,202212,6879126.659999993
50000031,202213,6837186.979999998
50000031,202214,2264825.3599999947
50000031,202215,5878386.489999996
50000031,202216,5830728.780000016
50000031,202217,5277085.770000008
50000031,202218,6614559.969999999
50000031,202219,6567645.050000002
50000031,202220,7711949.760000018
50000031,202221,7207050.050000018
50000031,202222,4890294.4399999995
50000031,202223,6398848.47
50000031,202224,3893818.7600000026
50000031,202225,8079147.420000039
50000031,202226,8022836.800000029
50000031,202227,7873408.440000026
50000031,202228,8058527.870000008
50000031,202229,6745912.36
50000031,202230,9218614.510000002
50000031,202231,10231267.86
50000031,202232,8156309.400000006
50000031,202233,9706574.38999998
50000031,202234,9136201.229999986
50000031,202235,8917610.990000002
50000031,202236,9847049.989999995
50000031,202237,7760137.680000008
50000031,202238,6376084.9599999925
50000031,202239,7516652.090000014
50000031,202240,6306329.780000008
50000031,202241,5423660.749999998
50000031,202242,4331302.259999999
50000031,202243,4407292.2099999925
50000031,202244,4328825.180000004
50000031,202245,4545682.080000006
50000031,202246,5684264.469999996
50000031,202247,8691915.939999988
50000031,202248,3943449.2399999965
